시군구코드,업종코드,년도,업소일련번호,업종명,신고일자,업소명,영업장면적(㎡),소재지전화번호,영업자시작일,법인명,소재지시작일,행정동명,폐업일자,폐업사유,업태명,위생교육수료일자,객실수,한실수,양실수,의자수,욕실수,발한실,세탁기수,허가(신고)번호,비고,내외국인구분,국적,소재지도로명,소재지지번
cgg_code,snt_cob_code,yy,upso_sno,snt_cob_nm,upso_gsl_ymd,upso_nm,trdp_area,upso_site_telno,bman_stdt,bup_nm,site_stdt,admdng_nm,dcb_ymd,dcb_why,snt_uptae_nm,ed_fin_ymd,gaeksil,hanshil,yangsil,chair_num,yoksil,balhansil_yn,washmc_num,perm_nt_no,rem,kor_frgnr_gbn,ntn,site_addr_rd,site_addr
3030000,211,2014,00021,미용업(일반),20140327,살롱드엘,71.01,,20140327,,20140327,왕십리도선동,,,일반미용업,,0,0,0,6,0,N,0,3030000-211-2014-00021,(업종변경:미용업에서 미용업(일반) 으로 변경됨:2014/09/17),내국인,,서울특별시 성동구 마장로 137, 221동 2층 115호 (상왕십리동, 왕십리뉴타운제2구역텐즈힐몰),서울특별시 성동구 상왕십리동  12번지 37호  
3030000,211,2014,00022,미용업(일반),20140409,노팅힐게이트,35.85,,20140409,,20140409,왕십리도선동,20181203,개인사정,일반미용업,,0,0,0,2,0,N,0,3030000-211-2014-00022,(업종변경:미용업에서 미용업(일반) 으로 변경됨:2014/09/17),내국인,,서울특별시 성동구 마장로 137, 221동 2층 135호 (상왕십리동, 텐즈힐아파트상가),서울특별시 성동구 상왕십리동  12번지 37호  
3030000,211,2014,00023,미용업(일반),20140605,진자연모미용실,36.00,0222159344,20140605,,20140605,용답동,20151124,영업 부진,일반미용업,,0,0,0,4,0,N,0,3030000-211-2014-00023,(업종변경:미용업에서 미용업(일반) 으로 변경됨:2014/09/17),내국인,,서울특별시 성동구 천호대로 288, 2층 201호 (용답동),서울특별시 성동구 용답동  74번지 2호  
3030000,211,2014,00024,미용업(일반),20140626,아띠헤어,36.90,,20140626,,20140626,왕십리도선동,20170328,사업자폐업,일반미용업,,0,0,0,4,0,N,0,3030000-211-2014-00024,(업종변경:미용업에서 미용업(일반) 으로 변경됨:2014/09/17),내국인,,서울특별시 성동구 무학로6길 50, 101동 237-4호 (도선동),서울특별시 성동구 도선동  69번지  
3030000,211,2014,00025,미용업(일반),20140902,태후사랑,26.07,,20140902,,20140902,행당제1동,20181210,사업부진,일반미용업,,0,0,0,1,0,N,0,3030000-211-2014-00025,(업종변경:미용업에서 미용업(일반) 으로 변경됨:2014/09/17),내국인,,서울특별시 성동구 왕십리로21길 31-2, 1층 (행당동),서울특별시 성동구 행당동  297번지 46호  
3030000,211,2014,00026,미용업(일반),20140902,헤어코어아인,26.93,,20140902,,20140902,왕십리도선동,20160223,장사안됨,일반미용업,,0,0,0,2,0,N,0,3030000-211-2014-00026,(업종변경:미용업에서 미용업(일반) 으로 변경됨:2014/09/17),내국인,,서울특별시 성동구 마장로 137, 401동 106호 (상왕십리동, 왕십리2구역 텐즈힐아파트 상가),서울특별시 성동구 상왕십리동  12번지 37호  
3030000,211,2014,00027,미용업(일반),20140408,헤어0730,82.50,,20140408,,20140408,왕십리도선동,20150325,계약만료,일반미용업,,0,,,,,N,,3030000-211-2014-00027,(업종변경:미용업에서 미용업(일반) 으로 변경됨:2014/09/17),내국인,,서울특별시 성동구 마장로 137, 1층 220,221호 (상왕십리동, 왕십리뉴타운2구역 텐즈힐상가),서울특별시 성동구 상왕십리동  12번지 37호  
3030000,211,2014,00028,미용업(일반),20140919,라보떼,88.00,,20140919,,20140919,왕십리도선동,,,일반미용업,20140520,0,0,0,5,0,N,0,3030000-211-2014-00028,,내국인,,서울특별시 성동구 마장로 137, 221동 1층 228호 (상왕십리동, 왕십리2구역 텐즈힐아파트 상가),서울특별시 성동구 상왕십리동  12번지 37호  
3030000,211,2014,00029,미용업(일반),20140929,썬헤어,26.00,,20140929,,20140929,응봉동,,,일반미용업,,0,0,0,3,0,N,0,3030000-211-2014-00029,,내국인,,서울특별시 성동구 독서당로 434, 제지하1층 2호 (응봉동, 대림종합상가),서울특별시 성동구 응봉동  100번지  
3030000,211,2014,00030,미용업(일반),20141006,머리쟁이,35.64,,20141006,,20141006,금호2.3가동,,,일반미용업,,0,0,0,3,0,N,0,3030000-211-2014-00030,,내국인,,서울특별시 성동구 금호산길 55, 지상1층 (금호동2가),서울특별시 성동구 금호동2가  489번지  
3030000,211,2014,00031,미용업(일반),20141013,헤라뷰티헤어,15.87,,20141013,,20141013,금호2.3가동,,,일반미용업,,0,0,0,2,0,N,0,3030000-211-2014-00031,,내국인,,서울특별시 성동구 장터5길 3, 지상1층 (금호동3가),서울특별시 성동구 금호동3가  778번지 2호  
3030000,211,2014,00032,미용업(일반),20141014,서현헤어,40.00,,20141014,,20141014,옥수동,,,일반미용업,,0,0,0,4,0,N,0,3030000-211-2014-00032,,내국인,,서울특별시 성동구 독서당로 228, 지상3층 (옥수동),서울특별시 성동구 옥수동  323번지  
3030000,211,2014,00033,미용업(일반),20141022,세움헤어,23.00,0233945223,20170925,,20141022,용답동,,,일반미용업,20161026,0,0,0,3,0,N,0,3030000-211-2014-00033,,내국인,,서울특별시 성동구 용답29길 17, 지상1층 (용답동),서울특별시 성동구 용답동  13번지 3호  
3030000,211,2014,00034,미용업(일반),20141127,아다마스(ADAMAS),30.80,,20141127,,20141127,금호4가동,,,일반미용업,,0,0,0,2,0,N,0,3030000-211-2014-00034,,내국인,,서울특별시 성동구 금호로 17, 지하1층 비111호 (금호동4가, 서울숲푸르지오),서울특별시 성동구 금호동4가  235번지  
3030000,211,2014,00034,미용업(일반),20141127,아다마스(ADAMAS),30.80,,20190530,,20141127,금호4가동,,,일반미용업,,0,0,0,2,0,N,0,3030000-211-2014-00034,,내국인,,서울특별시 성동구 금호로 17, 지하1층 비111호 (금호동4가, 서울숲푸르지오),서울특별시 성동구 금호동4가  235번지  
3030000,211,2014,00035,미용업(일반),20141201,이소정헤어,25.61,,20141201,,20141201,왕십리제2동,,,일반미용업,,0,0,0,3,0,N,0,3030000-211-2014-00035,,내국인,,서울특별시 성동구 무학봉15길 12, 1층 (하왕십리동),서울특별시 성동구 하왕십리동  973번지 17호  
3030000,211,2014,00036,미용업(일반),20141202,엘린헤어,22.00,,20141202,,20190117,금호1가동,,,일반미용업,,0,0,0,3,0,N,0,3030000-211-2014-00036,,내국인,,서울특별시 성동구 금호로 86, 가동 1층 3,4호 (금호동1가),서울특별시 성동구 금호동1가  1756번지 1호  금호연풍교회
3030000,211,2014,00036,미용업(일반),20141202,엘린헤어,44.00,,20141202,,20190117,금호1가동,,,일반미용업,,0,0,0,3,0,N,0,3030000-211-2014-00036,,내국인,,서울특별시 성동구 금호로 86, 가동 1층 3,4호 (금호동1가),서울특별시 성동구 금호동1가  1756번지 1호  금호연풍교회
3030000,211,2014,00036,미용업(일반),20141202,엘린헤어,22.00,,20141202,,20141202,금호1가동,,,일반미용업,,0,0,0,3,0,N,0,3030000-211-2014-00036,,내국인,,서울특별시 성동구 금호로 86, 가동 1층 1호 (금호동1가),서울특별시 성동구 금호동1가  1756번지 1호  
3030000,211,2014,00036,미용업(일반),20141202,엘린헤어,44.00,,20141202,,20141202,금호1가동,,,일반미용업,,0,0,0,3,0,N,0,3030000-211-2014-00036,,내국인,,서울특별시 성동구 금호로 86, 가동 1층 1호 (금호동1가),서울특별시 성동구 금호동1가  1756번지 1호  
3030000,211,2014,00036,미용업(일반),20141202,엘린헤어,22.00,,20190319,,20190117,금호1가동,,,일반미용업,,0,0,0,3,0,N,0,3030000-211-2014-00036,,내국인,,서울특별시 성동구 금호로 86, 가동 1층 3,4호 (금호동1가),서울특별시 성동구 금호동1가  1756번지 1호  금호연풍교회
3030000,211,2014,00036,미용업(일반),20141202,엘린헤어,44.00,,20190319,,20190117,금호1가동,,,일반미용업,,0,0,0,3,0,N,0,3030000-211-2014-00036,,내국인,,서울특별시 성동구 금호로 86, 가동 1층 3,4호 (금호동1가),서울특별시 성동구 금호동1가  1756번지 1호  금호연풍교회
3030000,211,2014,00036,미용업(일반),20141202,엘린헤어,22.00,,20190319,,20141202,금호1가동,,,일반미용업,,0,0,0,3,0,N,0,3030000-211-2014-00036,,내국인,,서울특별시 성동구 금호로 86, 가동 1층 1호 (금호동1가),서울특별시 성동구 금호동1가  1756번지 1호  
3030000,211,2014,00036,미용업(일반),20141202,엘린헤어,44.00,,20190319,,20141202,금호1가동,,,일반미용업,,0,0,0,3,0,N,0,3030000-211-2014-00036,,내국인,,서울특별시 성동구 금호로 86, 가동 1층 1호 (금호동1가),서울특별시 성동구 금호동1가  1756번지 1호  
3030000,211,2014,00036,미용업(일반),20141202,엘린헤어,22.00,,20190327,,20190117,금호1가동,,,일반미용업,,0,0,0,3,0,N,0,3030000-211-2014-00036,,내국인,,서울특별시 성동구 금호로 86, 가동 1층 3,4호 (금호동1가),서울특별시 성동구 금호동1가  1756번지 1호  금호연풍교회
3030000,211,2014,00036,미용업(일반),20141202,엘린헤어,44.00,,20190327,,20190117,금호1가동,,,일반미용업,,0,0,0,3,0,N,0,3030000-211-2014-00036,,내국인,,서울특별시 성동구 금호로 86, 가동 1층 3,4호 (금호동1가),서울특별시 성동구 금호동1가  1756번지 1호  금호연풍교회
3030000,211,2014,00036,미용업(일반),20141202,엘린헤어,22.00,,20190327,,20141202,금호1가동,,,일반미용업,,0,0,0,3,0,N,0,3030000-211-2014-00036,,내국인,,서울특별시 성동구 금호로 86, 가동 1층 1호 (금호동1가),서울특별시 성동구 금호동1가  1756번지 1호  
3030000,211,2014,00036,미용업(일반),20141202,엘린헤어,44.00,,20190327,,20141202,금호1가동,,,일반미용업,,0,0,0,3,0,N,0,3030000-211-2014-00036,,내국인,,서울특별시 성동구 금호로 86, 가동 1층 1호 (금호동1가),서울특별시 성동구 금호동1가  1756번지 1호  
3030000,211,2014,00037,미용업(일반),20141203,헤어러브(HAIR LOVE),22.00,,20141203,,20141203,용답동,20160715,가게이전,일반미용업,,0,0,0,3,0,N,0,3030000-211-2014-00037,,내국인,,서울특별시 성동구 용답중앙11길 20, 1층 (용답동),서울특별시 성동구 용답동  75번지 1호  
3030000,211,2014,00038,미용업(일반),20141222,세련헤어,25.00,,20150714,,20141222,성수1가제1동,,,일반미용업,,0,0,0,4,0,N,0,3030000-211-2014-00038,,내국인,,서울특별시 성동구 성덕정길 33, 지상1층 (성수동1가),서울특별시 성동구 성수동1가  95번지  
3030000,211,2014,00039,미용업(일반),20140617,제이헤어(J헤어),32.78,,20140617,,20151125,금호1가동,,,일반미용업,,0,0,0,2,0,N,0,3030000-211-2014-00039,,내국인,,서울특별시 성동구 금호로 100, 102호 (금호동1가, 벽산아파트상가동),서울특별시 성동구 금호동1가  633번지  
3030000,211,2015,00001,미용업(일반),20150105,오다헤어,105.50,,20150105,,20150105,옥수동,,,일반미용업,,0,0,0,8,0,N,0,3030000-211-2015-00001,,내국인,,서울특별시 성동구 독서당로 220, 지하1층 B01호 (옥수동),서울특별시 성동구 옥수동  250번지 2호  
3030000,211,2015,00002,미용업(일반),20150116,공윤성뷰티하우스,99.05,02  4976016,20150116,,20150116,성수2가제1동,,,일반미용업,,0,0,0,4,0,N,0,3030000-211-2015-00002,,내국인,,서울특별시 성동구 성수일로10길 33, 지하1층 102호 (성수동2가, 성락성결교회 내),서울특별시 성동구 성수동2가  289번지 27호  
3030000,211,2015,00003,미용업(일반),20150126,헤어센스,27.75,,20150126,,20150126,성수2가제1동,20150413,개인사정,일반미용업,,0,0,0,3,0,N,0,3030000-211-2015-00003,,내국인,,서울특별시 성동구 둘레21길 25, 지상1층 (성수동2가),서울특별시 성동구 성수동2가  591번지 1호  
3030000,211,2015,00004,미용업(일반),20150224,리소헤어 왕십리점,230.00,,20150224,,20150224,행당제1동,,,일반미용업,,0,0,0,12,0,N,0,3030000-211-2015-00004,,내국인,,서울특별시 성동구 마조로 30, 지상2층 (행당동),서울특별시 성동구 행당동  12번지 5호  
3030000,211,2015,00005,미용업(일반),20150225,이지헤어,20.00,,20150225,,20150225,송정동,,,일반미용업,,0,0,0,2,0,N,0,3030000-211-2015-00005,,내국인,,서울특별시 성동구 광나루로11길 34, 지상1층 (송정동),서울특별시 성동구 송정동  73번지 644호  
3030000,211,2015,00006,미용업(일반),20150317,한나헤어살롱,30.19,,20150317,,20150317,왕십리도선동,,,일반미용업,,0,0,0,2,0,N,0,3030000-211-2015-00006,,내국인,,서울특별시 성동구 마장로 137, 221동 지상1층 163호 (상왕십리동, 왕십리2구역 텐즈힐아파트 상가),서울특별시 성동구 상왕십리동  12번지 37호  
3030000,211,2015,00007,미용업(일반),20150318,블루클럽 상왕십리뉴타운점,43.65,,20150318,,20150318,왕십리도선동,,,일반미용업,,0,0,0,3,0,N,0,3030000-211-2015-00007,,내국인,,서울특별시 성동구 마장로 137, 221동 지상1층 106호 (상왕십리동, 왕십리2구역 텐즈힐아파트 상가),서울특별시 성동구 상왕십리동  12번지 37호  
3030000,211,2015,00007,미용업(일반),20150318,블루클럽 상왕십리뉴타운점,43.65,,20180405,,20150318,왕십리도선동,,,일반미용업,,0,0,0,3,0,N,0,3030000-211-2015-00007,,내국인,,서울특별시 성동구 마장로 137, 221동 지상1층 106호 (상왕십리동, 왕십리2구역 텐즈힐아파트 상가),서울특별시 성동구 상왕십리동  12번지 37호  
3030000,211,2015,00008,미용업(일반),20150324,머리하는 날,18.00,,20150324,,20150324,용답동,,,일반미용업,,0,0,0,3,0,N,0,3030000-211-2015-00008,,내국인,,서울특별시 성동구 용답중앙길 54, 지상1층 (용답동),서울특별시 성동구 용답동  166번지 6호  
3030000,211,2015,00009,미용업(일반),20150325,헤어뷰,41.29,,20150325,,20150325,왕십리도선동,20180112,사업부진,일반미용업,,0,0,0,3,0,N,0,3030000-211-2015-00009,,내국인,,서울특별시 성동구 마장로 137, 221동 지상1층 181호 (상왕십리동, 왕십리2구역 텐즈힐아파트 상가),서울특별시 성동구 상왕십리동  12번지 37호  
3030000,211,2015,00010,미용업(일반),20150331,머리공간,23.94,,20150331,,20150331,행당제2동,,,일반미용업,,0,0,0,3,0,N,0,3030000-211-2015-00010,,내국인,,서울특별시 성동구 고산자로 177, 상가동 지상1층 112호 (행당동, 서울숲행당푸르지오아파트),서울특별시 성동구 행당동  376번지  
3030000,211,2015,00011,미용업(일반),20150515,지노헤어,143.48,,20150515,,20150515,행당제1동,,,일반미용업,,0,0,0,10,0,N,0,3030000-211-2015-00011,,내국인,,서울특별시 성동구 사근동길 2, 지상3, 4층 (행당동),서울특별시 성동구 행당동  12번지 9호  
3030000,211,2015,00012,미용업(일반),20150518,헤어바이홍,56.10,,20150518,,20150518,왕십리제2동,,,일반미용업,,0,0,0,4,0,N,0,3030000-211-2015-00012,,내국인,,서울특별시 성동구 무학로 33, 151동 지상2층 203호 (하왕십리동, 왕십리1구역 텐즈힐아파트 상가),서울특별시 성동구 하왕십리동  339번지 67호  
3030000,211,2015,00013,미용업(일반),20150520,더원스헤어,82.42,,20170222,,20150520,왕십리제2동,,,일반미용업,,0,0,0,9,0,N,0,3030000-211-2015-00013,,내국인,,서울특별시 성동구 무학로 33, 151동 지상3층 302호 (하왕십리동, 왕십리1구역 텐즈힐아파트 상가),서울특별시 성동구 하왕십리동  339번지 67호  
3030000,211,2015,00013,미용업(일반),20150520,원스헤어,82.42,,20170222,,20150520,왕십리제2동,,,일반미용업,,0,0,0,9,0,N,0,3030000-211-2015-00013,,내국인,,서울특별시 성동구 무학로 33, 151동 지상3층 302호 (하왕십리동, 왕십리1구역 텐즈힐아파트 상가),서울특별시 성동구 하왕십리동  339번지 67호  
3030000,211,2015,00013,미용업(일반),20150520,더원스헤어,82.42,,20180403,,20150520,왕십리제2동,,,일반미용업,,0,0,0,9,0,N,0,3030000-211-2015-00013,,내국인,,서울특별시 성동구 무학로 33, 151동 지상3층 302호 (하왕십리동, 왕십리1구역 텐즈힐아파트 상가),서울특별시 성동구 하왕십리동  339번지 67호  
3030000,211,2015,00013,미용업(일반),20150520,원스헤어,82.42,,20180403,,20150520,왕십리제2동,,,일반미용업,,0,0,0,9,0,N,0,3030000-211-2015-00013,,내국인,,서울특별시 성동구 무학로 33, 151동 지상3층 302호 (하왕십리동, 왕십리1구역 텐즈힐아파트 상가),서울특별시 성동구 하왕십리동  339번지 67호  
3030000,211,2015,00014,미용업(일반),20150521,마이스터 손지은헤어,76.44,02  9171999,20150521,,20150521,왕십리제2동,,,일반미용업,,0,0,0,8,0,N,0,3030000-211-2015-00014,,내국인,,서울특별시 성동구 무학로 33, 152동 B110호 (하왕십리동, 왕십리1구역 텐즈힐아파트 상가),서울특별시 성동구 하왕십리동  339번지 67호  
3030000,211,2015,00015,미용업(일반),20150522,준오헤어 왕십리역 2호점 VIP,274.53,,20150522,,20150522,행당제1동,,,일반미용업,20150812,0,0,0,16,0,N,0,3030000-211-2015-00015,,내국인,,서울특별시 성동구 왕십리광장로 17, 지상3층 (행당동, 왕십리민자역사),서울특별시 성동구 행당동  168번지 200호  
3030000,211,2015,00016,미용업(일반),20150611,멋뜰헤어,30.07,,20150611,,20150611,행당제1동,20160826,서울특별시 동대문구로 전출처리됨,일반미용업,,0,0,0,3,0,N,0,3030000-211-2015-00016,,내국인,,서울특별시 성동구 살곶이8길 6-1, 지상1층 (행당동),서울특별시 성동구 행당동  37번지 31호  
3030000,211,2015,00017,미용업(일반),20150622,알라 살롱,12.62,02  22972226,20150622,,20150622,왕십리도선동,20160404,경기도 화성시로 전출처리됨,일반미용업,,0,0,0,1,0,N,0,3030000-211-2015-00017,,내국인,,서울특별시 성동구 마장로 137, 221동 지상2층 156호 (상왕십리동, 왕십리2구역 텐즈힐아파트 상가),서울특별시 성동구 상왕십리동  12번지 37호  
3030000,211,2015,00018,미용업(일반),20150626,헤어갤러리 수,53.86,,20150626,,20150626,왕십리도선동,20150724,기타,일반미용업,,0,0,0,4,0,N,0,3030000-211-2015-00018,,내국인,,서울특별시 성동구 마장로 137, 401동 203, 204호 (상왕십리동, 왕십리2구역 텐즈힐아파트 상가),서울특별시 성동구 상왕십리동  12번지 37호  
3030000,211,2015,00019,미용업(일반),20150708,다뉴헤어,26.93,02  22812522,20150720,,20150708,왕십리도선동,20190315,지방이전,일반미용업,,0,0,0,2,0,N,0,3030000-211-2015-00019,,내국인,,서울특별시 성동구 마장로 137, 402동 지상2층 211호 (상왕십리동, 왕십리2구역 텐즈힐아파트 상가),서울특별시 성동구 상왕십리동  12번지 37호  
3030000,211,2015,00019,미용업(일반),20150708,다뉴헤어,26.93,02  22812522,20180625,,20150708,왕십리도선동,20190315,지방이전,일반미용업,20180625,0,0,0,2,0,N,0,3030000-211-2015-00019,,내국인,,서울특별시 성동구 마장로 137, 402동 지상2층 211호 (상왕십리동, 왕십리2구역 텐즈힐아파트 상가),서울특별시 성동구 상왕십리동  12번지 37호  
3030000,211,2015,00020,미용업(일반),20150819,어반그라운드헤어 by 다비 왕십리역점,180.32,,20150819,,20150819,행당제1동,,,일반미용업,,0,0,0,0,0,N,0,3030000-211-2015-00020,,내국인,,서울특별시 성동구 왕십리로 293, 지상2층 (행당동),서울특별시 성동구 행당동  267번지 15호  
3030000,211,2015,00020,미용업(일반),20150819,어반그라운드헤어 by 다비,180.32,,20150819,,20150819,행당제1동,,,일반미용업,,0,0,0,0,0,N,0,3030000-211-2015-00020,,내국인,,서울특별시 성동구 왕십리로 293, 지상2층 (행당동),서울특별시 성동구 행당동  267번지 15호  
3030000,211,2015,00020,미용업(일반),20150819,살롱 드 프롬 행당점,180.32,,20150819,,20150819,행당제1동,,,일반미용업,,0,0,0,0,0,N,0,3030000-211-2015-00020,,내국인,,서울특별시 성동구 왕십리로 293, 지상2층 (행당동),서울특별시 성동구 행당동  267번지 15호  
3030000,211,2015,00020,미용업(일반),20150819,어반그라운드헤어 by 다비 왕십리역점,180.32,,20190108,,20150819,행당제1동,,,일반미용업,20181229,0,0,0,0,0,N,0,3030000-211-2015-00020,,내국인,,서울특별시 성동구 왕십리로 293, 지상2층 (행당동),서울특별시 성동구 행당동  267번지 15호  
3030000,211,2015,00020,미용업(일반),20150819,어반그라운드헤어 by 다비,180.32,,20190108,,20150819,행당제1동,,,일반미용업,20181229,0,0,0,0,0,N,0,3030000-211-2015-00020,,내국인,,서울특별시 성동구 왕십리로 293, 지상2층 (행당동),서울특별시 성동구 행당동  267번지 15호  
3030000,211,2015,00020,미용업(일반),20150819,살롱 드 프롬 행당점,180.32,,20190108,,20150819,행당제1동,,,일반미용업,20181229,0,0,0,0,0,N,0,3030000-211-2015-00020,,내국인,,서울특별시 성동구 왕십리로 293, 지상2층 (행당동),서울특별시 성동구 행당동  267번지 15호  
3030000,211,2015,00020,미용업(일반),20150819,어반그라운드헤어 by 다비 왕십리역점,180.32,,20190709,,20150819,행당제1동,,,일반미용업,20190626,0,0,0,0,0,N,0,3030000-211-2015-00020,,내국인,,서울특별시 성동구 왕십리로 293, 지상2층 (행당동),서울특별시 성동구 행당동  267번지 15호  
3030000,211,2015,00020,미용업(일반),20150819,어반그라운드헤어 by 다비,180.32,,20190709,,20150819,행당제1동,,,일반미용업,20190626,0,0,0,0,0,N,0,3030000-211-2015-00020,,내국인,,서울특별시 성동구 왕십리로 293, 지상2층 (행당동),서울특별시 성동구 행당동  267번지 15호  
3030000,211,2015,00020,미용업(일반),20150819,살롱 드 프롬 행당점,180.32,,20190709,,20150819,행당제1동,,,일반미용업,20190626,0,0,0,0,0,N,0,3030000-211-2015-00020,,내국인,,서울특별시 성동구 왕십리로 293, 지상2층 (행당동),서울특별시 성동구 행당동  267번지 15호  
3030000,211,2015,00021,미용업(일반),20150826,제이헤어,33.02,,20150826,,20150826,금호2.3가동,,,일반미용업,,0,0,0,3,0,N,0,3030000-211-2015-00021,,내국인,,서울특별시 성동구 금호로 127, 상가동 지하3층 7호 (금호동2가),서울특별시 성동구 금호동2가  1215번지  
3030000,211,2015,00022,미용업(일반),20150827,시선,47.25,,20161101,,20150827,왕십리도선동,,,일반미용업,,0,0,0,4,0,N,0,3030000-211-2015-00022,,내국인,,서울특별시 성동구 마장로 137, 221동 1층 1212호 (상왕십리동, 텐즈힐),서울특별시 성동구 상왕십리동  811번지  
3030000,211,2015,00023,미용업(일반),20150903,큐사랑 왕십리점,15.50,0222928067,20150903,,20150903,왕십리도선동,,,일반미용업,,0,0,0,2,0,N,0,3030000-211-2015-00023,,내국인,,서울특별시 성동구 무학로4길 26-1, 1층 (도선동),서울특별시 성동구 도선동  185번지 21호  
3030000,211,2015,00024,미용업(일반),20150907,봄헤어(BOM HAIR),38.52,,20150907,,20150907,왕십리도선동,20180808,사업부진,일반미용업,,0,0,0,4,0,N,0,3030000-211-2015-00024,,내국인,,서울특별시 성동구 마장로 137, 221동 2층 161호 (상왕십리동, 왕십리뉴타운제2구역 텐즈힐아파트상가),서울특별시 성동구 상왕십리동  811번지  
3030000,211,2015,00025,미용업(일반),20150923,헤나킹,16.50,,20170427,,20150923,행당제2동,20170724,개인사정,일반미용업,20151123,0,0,0,1,0,N,0,3030000-211-2015-00025,(업종변경:미용업(일반), 미용업(손톱ㆍ발톱), 미용업(화장ㆍ분장)에서 미용업(일반) 으로 변경됨:2015/09/24),내국인,,서울특별시 성동구 행당로 75, 134~135호 (행당동, 대림리빙프라자),서울특별시 성동구 행당동  347번지  
3030000,211,2015,00026,미용업(일반),20151008,태임헤어,30.39,,20151008,,20151008,성수1가제2동,,,일반미용업,,0,0,0,3,0,N,0,3030000-211-2015-00026,,내국인,,서울특별시 성동구 상원10나길 23, 1층 (성수동1가),서울특별시 성동구 성수동1가  13번지 78호  
3030000,211,2015,00027,미용업(일반),20151012,소라헤어,16.75,,20151012,,20151012,마장동,,,일반미용업,,0,0,0,2,0,N,0,3030000-211-2015-00027,,내국인,,서울특별시 성동구 마조로 55, 118호 (마장동, 금호어울림아파트상가),서울특별시 성동구 마장동  821번지  
3030000,211,2015,00028,미용업(일반),20151112,경인헤어커커,42.57,,20151112,,20151112,성수2가제1동,20171025,개인사정,일반미용업,,0,0,0,3,0,N,0,3030000-211-2015-00028,,내국인,,서울특별시 성동구 성수이로 24-1, 2층 (성수동2가),서울특별시 성동구 성수동2가  532번지 102호  
3030000,211,2015,00029,미용업(일반),20151118,구피샵 행당점,29.37,,20151118,,20151118,행당제1동,,,일반미용업,,0,0,0,4,0,N,0,3030000-211-2015-00029,,내국인,,서울특별시 성동구 왕십리로21길 25, 1층 (행당동),서울특별시 성동구 행당동  298번지 80호  
3030000,211,2015,00030,미용업(일반),20151123,앙포레헤어,26.00,,20151123,,20151123,성수1가제2동,,,일반미용업,,0,0,0,3,0,N,0,3030000-211-2015-00030,,내국인,,서울특별시 성동구 상원길 62, 1층 (성수동1가),서울특별시 성동구 성수동1가  13번지 442호  
3030000,211,2015,00031,미용업(일반),20151130,헤어바이 성민,164.53,,20151130,,20151130,금호2.3가동,20180514,영업부진,일반미용업,,0,0,0,10,0,N,0,3030000-211-2015-00031,,내국인,,서울특별시 성동구 무수막길 97, 3층 (금호동2가),서울특별시 성동구 금호동2가  448번지  
3030000,211,2015,00032,미용업(일반),20151207,위(WE) 헤어,64.60,,20151207,,20151207,왕십리제2동,20181120,장사안됨,일반미용업,,0,0,0,5,0,N,0,3030000-211-2015-00032,,내국인,,서울특별시 성동구 왕십리로 359, 2층 (하왕십리동),서울특별시 성동구 하왕십리동  946번지 13호  
3030000,211,2015,00033,미용업(일반),20151208,동원미용실,33.00,,20151208,,20151208,성수2가제1동,,,일반미용업,20151027,0,0,0,4,0,N,0,3030000-211-2015-00033,,내국인,,서울특별시 성동구 성수일로12길 25, 1층 (성수동2가),서울특별시 성동구 성수동2가  299번지 192호  
3030000,211,2015,00034,미용업(일반),20151211,클라라속눈썹,10.00,,20151211,,20151211,왕십리제2동,20181224,미운영,일반미용업,,0,0,0,0,0,N,0,3030000-211-2015-00034,,내국인,,서울특별시 성동구 무학봉15길 25, 1층 (하왕십리동),서울특별시 성동구 하왕십리동  950번지  
3030000,211,2016,00001,미용업(일반),20160107,리안헤어,99.71,,20160107,,20160107,행당제1동,,,일반미용업,,0,0,0,8,0,N,0,3030000-211-2016-00001,,내국인,,서울특별시 성동구 마조로7길 6, 2층 (행당동),서울특별시 성동구 행당동  1번지 87호  
3030000,211,2016,00002,미용업(일반),20160126,연조미용실,41.66,,20160126,,20160126,왕십리도선동,,,일반미용업,,0,0,0,3,0,N,0,3030000-211-2016-00002,,내국인,,서울특별시 성동구 무학로 33, 155동 105호 (하왕십리동, 왕십리뉴타운제1구역 텐즈힐아파트상가),서울특별시 성동구 하왕십리동  1066번지  
3030000,211,2016,00003,미용업(일반),20160128,응봉헤어라인,13.22,,20160128,,20160128,응봉동,,,일반미용업,,0,0,0,3,0,N,0,3030000-211-2016-00003,,내국인,,서울특별시 성동구 독서당로62길 18-14, 1층 (응봉동),서울특별시 성동구 응봉동  201번지 15호  
3030000,211,2016,00004,미용업(일반),20160128,헤어러브(HAIR LOVE),24.74,,20160128,,20160128,용답동,20160716,사업부진,일반미용업,,0,0,0,3,0,N,0,3030000-211-2016-00004,,내국인,,서울특별시 성동구 용답중앙11길 20, (용답동),서울특별시 성동구 용답동  75번지 1호  
3030000,211,2016,00005,미용업(일반),20160223,일대일헤어샵(1:1 HAIR SHOP),29.70,,20160223,,20160223,송정동,,,일반미용업,,0,0,0,3,0,N,0,3030000-211-2016-00005,,내국인,,서울특별시 성동구 광나루로11길 19, 1층 (송정동),서울특별시 성동구 송정동  73번지 620호  
